20-140	peace	noun							pes|frith			vride	Frieden	vrede	šolem|fridn	friðr	fred	fred	pāx	paz	paix	pace	paz		i'rini	heddwch	sīd		mirŭ	mir	
20-150	army	noun							host-e|here|ferd-e			her	Armee|Heer	leger|heer	ar'mej	herr	här|armé	hær|armé	exercitus	ejército|tropas	armée	esercito	exército		stra'tos	byddin	slūag		vojĭ	armija	
20-170	soldier	noun							soudiour|kemp-e			wīgant|kempfe|soldenære	Soldat	soldaat	zelner|sol'dat	hermaðr	soldat	soldat	mīles	soldado	soldat	soldato|militare	soldado		strati'otis		mīl|ōc|lāech		vojinŭ	soldat	
20-210	weapons|arms	noun							wepenes|armes			wāfen|gewǣfen	Waffen	wapens	gever	vāpn	vapen	våben	arma|tēla	armas	armes	armi	armas		opla		airm		orąžĭja	oružie	
20-220	club	noun							club-be|cuǧǧel			kolbe|kiule	Keule	knots	flokn|štekn	klumba|klubba|kylfa|rudda	klubba	kølle	clāva|fūstis	macana|garrote	casse-tête	mazza	porrete|cacete		ropalo|'klob		lorg		drŭkolĭ	bulava|dubyna	
20-222	battle-ax	noun							ax-e|axe of werre			barte	Streitaxt	strijdbijl	krigshak		strids-yxa	stridsøkse	bipennis	hacha de combate	hache de guerre	azza	machado|acha		pelekis					sekira	
20-230	sling	noun							sling-e			slinge|slenger	Schleuder	slinger	varflke|kacepulʸke	sløngva	slunga	slynge	funda	honda	fronde	fionda	funda|estilingue		sfe'dona		tailm|taball		prašta	prašča	
20-240	bow	noun							boue			boge	Bogen	boog	bojgn	bogi	båge	bue	arcus	arco	arc	arco	arco		tokso		fidbocc|boga		ląkŭ	luk	
20-250	arrow	noun							arwe|flon|strel-e			pfīl|strāle	Pfeil	pijl	fajl	or|fleinn	pil	pil	sagitta	flecha	flèche	freccia	flecha		velos		saiget		strěla	strela	
20-260	spear	noun							spere|launce			sper|spiez|gēr|lanze	Speer|Spieß|Lanze	speer|spiets|lans	špiz	spjōt|geirr|spjor	spjut|lans	spyd|lanse	hasta|lancea	lanza	épieu|lance	lancia	lança		lonxi|'ðori|a'kodio		gae|sleg		kopĭje|sulica	kop ́jo	
20-270	sword	noun							sword			swert	Schwert	zwaard	šverd	sverð|mœkir|hjorr	svärd	sværd	gladius|ēnsis	espada	épée	spada	espada		spa'θi		claideb|colg		mečĭ|korda	meč|sablja	
20-280	gun|cannon	noun							gonne|canon			bühse	Gewehr|Kanone	geweer|kanon	biks|har'mat		gevär|bössa|skjut-vapen|kanon	gevær|bøsse|kanon		escopeta|cañón	fusil|canon	pistola|cannone	arma|pistola|canhão		oplo|tu'feki|ka'noni					ruž ́jo|puška	
20-310	armor	noun							armure|harneis			harnas|sar|geserwe	Rüstung|Harnisch	uitrusting|harnas	pancer	herklœði|herneskja	vapen-rustning|rustning|harnesk	rustning|harnisk	arma|armatūra	armadura	armure	armatura	armadura		pano'plia		gaisced		orąžĭja	bronja	
20-330	helmet	noun							helm|helmet			helm	Helm	helm	kaske|kiver	hjalmr	hjälm	hjelm	cassis|galea	yelmo	casque	elmo	elmo|capacete		kranos		cathbarr		šlěmŭ	šlem	
20-340	shield	noun							sheld			schilt	Schild	schild	šild	skjoldr	sköld	skjold	scūtum|clipeus	escudo	bouclier	scudo	escudo		a'spiða		sciath|fern|boccōit		štitŭ	ščit	
20-350	fortress	noun							forteress-e|castel			burc|vestene|vestenunge|vestunge|kastel	Festung	vesting|fort	festung	borg		fæstning	castellum	fortaleza|castillo	château-fort|forteresse	fortezza|caposaldo	fortaleza		frurio		dūn		gradište	krepost	
20-360	tower	noun							tour			turn	turm	toren	tojer	turn		tårn	turris	torre	tour	torre	torre		pirɣos		tor|tur		stlŭpŭ|synŭ	bašnja	
20-410	victory	noun							victori-e			sige	sieg	zege|overwinning	ni'coxn	sigr		sejr	victōria	victoria	victoire	vittoria	vitória		niki		būaid		poběda	pobeda	
20-420	defeat	noun							los			niderlāge	Niederlage	nederlaag	mapole	ūsigr		nederlag	clādēs	derrota	défaite|déroute	sconfitta	derrota		ita		maidm			poraženie	
20-430	attack	verb							resen|asauten|saut			aneval	Angriff	aanvallen	a'tak|onfal	atsōkn		angreb	impetus	atacar	attaquer	aggredire	atacar		epi'tiθeme		fōbart		napadenĭje	ataka|nastuplenie	
20-440	defend	verb							werren|defensen			wern	Verteidigung	verdedigen	fartejdikn	verja		forsvar	dēfēnsiō	defender	défendre	difendere	defender		a'minome		dītiu			oborona|zaščita	
20-450	retreat	verb							flighten|retreten			wīchen	Rückzug	terugtrekken|vluchten	optretn|cu'rikcijen zix	flōtti		retræte	receptus	huir|retirarse	fuir|battre en retraite	ritirarsi	retirar-se		ipoxo'ro		teched		běstvo	otstuplenie	
20-460	surrender	verb							yelden			ergeben	ergeben|kapitulieren	overgeven	untergebn zix	gefa upp		overgive	dēdere|trādere	rendirse	céder|se rendre	arrendersi	capitular|render-se		para'ðinome		giallaim		prědati	sdat ́sja	
20-470	captive|prisoner	noun							captif|prisoner			gīsel|gevangen	Gefangener	gevangene	plʸenik|ge'fangener	haptr|fangi		fange	captīvus	cautivo|preso|prisionero	prisonnier|captit	prigioniero	cativo|prisioneiro		ex'malotos		cimbid|brage		plěnĭnikŭ	plennyj|plennik	
20-471	guard|sentinel	noun							gard-e			hüetære|huotman|wahtære	Wächter|Wache	wacht|schildwacht	šojmer|vexter			vagt	custōdiae|custōs	guardia|centinela	garde|sentinelle	guardia|sentinella	guarda|sentinela		fru'ros|sko'pos					storož	
20-480	booty|spoils	noun							boti|spoiles|prei-e			roup|biute	Beute	buit	rojb	herfang		bytte|rov	praeda|spolia	botín	butin|dépouilles	bottino	pilhagem		lafiro		brat		koristĭ|plěnŭ	dobyča	
20-490	ambush	verb							embushen			lāge|sāze	Hinterhalt	hinderlaag	loker|ambuskade|'iberfal	launsāt		baghold	īnsidiae	acechar|emboscar	guet-apens|embuscade	imboscata	emboscada		e'neðra		intled		zasada	zasada	
20-510	fisherman	noun							fisher-e			vischære	Fischer|Angler	visser	fišer			fisker	piscātor	pescador	pêcheur	pescatore	pescador		psa'ras					rybak|rybolov	
20-520	fishhook	noun							hok			ham|hāke|heckelīn	Angelhacken	vishaak	hačik			fiskekrog	hāmus	anzuelo	hameçon	amo	anzol		a'gistri					krjučok	
20-530	fishing line	noun										angelsnuor	Angelschnur	vislijn	ventke			snøre	līnea	cuerda de pescar	ligne	lenza	linha de pesca|corda		peto'nia					udilišče lesa	
20-540	fishnet	noun							net			netze	Fangnetz|Fischernetz	visnet	fišnec			fiskenet	verriculum|sagēna|rēte	red|atarraya	filet de pêche	rete da pesca	rede		ðixti					set	
20-550	fish trap	noun										riuse	Reuse	visfuik	fišpastke				laqueus	nasa	nasse	nassa	nassa|armadilha de peixa		psaro'kalaθo|psaropa'ɣiða					lovuška	
20-560	bait	noun							bait			querder	Köder	aas	cišpajz			lokkemad	ēsca	cebo|carnada	appât	esca	isca		ðoloma					primanka	
20-610	hunt	verb							hunten			jagen	jagen	jagen	gejn af ge'jeg			jage	vēnārī|sectārī	cazar	chasser	cacciare	caçar		kini'ɣao		adclaidim		loviti	oxota	
20-620	shoot	verb										schiezen	schießen	schieten	šisn			skyde	jactāre|jaculārī	tirar|disparar	tirer|fusiller	sparare	disparar|fuzilar		pirovo'lo|tufe'kizo					streljat	
20-630	miss target	verb							missen			verschiezen|gevælen|missevarn	verfehlen|nicht treffen	missen	far'šisn			ramme forbi	errāre	errar|fallar	rater|manquer	mancare	falhar|errar|não acertar		asto'xo					promaxnut ́sja	
20-640	trap	noun							trappe			valle	Falle	valstrik	pastke			fælde	laqueus	trampa	piège	trappola	cilada|armadilha		pa'ɣiða					lovuška	
20-650	trap	verb							trappen			vāhen	fangen	in de val laten lopen	xapn|pakn				laqueāre|irrētīre	atrapar	prendre au piège	prendere in trappola|intrappolare	armar uma cilada|pegar em armadilha		paɣi'ðevo					lovit ́	
21-110	law	noun							right|laue			reht	Recht|Gesetz	recht	ge'zec|din|ju'ri	rēttr		lov	iūs|lēx	ley	loi|droit	legge	lei		nomos|'ðikeo		dliged|cert		zakonŭ	pravo	
21-150	court	noun							court			rihte|dinc|reht	Gericht	rechtbank|gerechtshof	ge'rixt|bezn	θing|dōmr|logrētta		ret	iūdicium|iūdicēs	tribunal	cour	tribunale	tribunal		ðika'stirio		airecht		sądŭ	sud	
21-160	judge	verb							demen|jugen			rihten|erteilen|urteilen	urteilen|richten	oordelen	mišpetn	dœma		dømme	iūdicāre	juzgar	juger	giudicare	julgar		ði'kazo		midiur|berim brith ar		sąditi	sudit	
21-170	judgment	noun							dom|jugement			urteil|reht|gerihte	Urteil	oordeel	mišpet|psak	dōmr		dom	iūdicium	juicio	jugement	giudizio	julgamento		ðikasti'ki a'pofasi		breth|mess		sądŭ	prigovor	
21-180	judge	noun							demere|juge			rihtære|urteilære	Richter	rechter	rixter|dajen	dōmāri|dōmandi		dommer	iūdex	juez	juge	giudice	juiz		ðika'stis		brithem		sądĭji	sud ́ja	
21-210	plaintiff	noun							asker-e|pleintif			klager	Kläger|Ankläger	aanklager|eiser	tojveje|'onkloger	sōknari		sagsøger|klager	petītor|accūsātor|actor	demandante	plaignant	attore	queixoso		ka'tiɣoros|e'naɣon		līth|fechem			istec	
21-220	defendant	noun							defendaunt			antwürter	Beklagter|Angeklagter	beschuldigde	ba'suldikter|geklogter|nitbe	varnarmaðr		tiltalte	reus	acusado	accusé	imputato	réu|acusado		katiɣo'rumenos|ena'ɣomenos		bibdu|cintach|fechem			otvetčik	
21-230	witness	noun							witnes-se			geziuge|urkundære	Zeuge	getuige	ejdes	vāttr|vitni		vidne	testis	testigo	témoin	testimone	testemunha		martiras		fiadu		sŭvědětelĭ	svidetel	
21-240	swear	verb							sweren			swern	schwören	zweren	švern	sverja		sværge	iūrāre	jurar	jurer	giurare	jurar		or'kizome		tongu		klęti sę	prisjagat ́|kljast ́sja	
21-250	oath	noun							oth			eit	Eid|Schwur	eed	švue	eiðr		ed	iūs iūrandum	juramento	serment	giuramento	juramento		orkos		luge|ōeth		klętva|prisęga	kljatva|prisjaga	
21-310	accuse	verb							accusen			zīhen|ruegen|schuldigen	anklagen|beschuldigen	aanklagen|beschuldigen	bašuldikn	kœra		anklage|beskylde	accūsāre	acusar|denunciar	accuser	accusare|denunciare	acusar		katiɣo'ro		līim|ad-ness-|eiligim		glagolati|vaditi	obvinit	
21-320	condemn	verb							condempnen			vertüemen|verteilen	verurteilen	veroordelen	farmišpetn	dœma		dømme	damnāre|condemnāre	condenar	condamner	condannare	condenar		kataði'kazo		com-ness-		osąditi	osudit	
21-330	convict	verb							convicten			verurteilen	überführen	schuldig verklaren|veroordelen	farmišpetn|gefinen šuldik	dœma sekan		overbevise	convincere	inculpar|condenar	inculper	condannare	sentenciar|condenar		apa'gelo katiɣo'ria		cintach		obličiti	priznat ́ vinovnym	
21-340	acquit	verb							aquiten|assoilen			unschuldigen	freisprechen	vrijspreken	frajzogn|rejnvašn	dœma syknan		frikende|frifinde	absolvere	absolver|exculpar	acquitter	assolvere	absolver		aθo'ono|apa'laso		lēicim		pustiti	opravdat	
21-350	guilty	adjective							gilti			schuldic	schuldig	schuldig	šuldik	sekr|sannr		skyldig	sōns|noxius	culpable	coupable	colpevole	culpado		enoxos		cintach		vinĭnŭ	vinovnyj	
21-360	innocent	adjective							innocent			unschuldic	unschuldig	onschuldig	umšuldik	ūsekr|ūsannr|sykn		uskyldig	innocēns	inocente	innocent	innocente	inocente		a'θoos		na cintach		ne povinĭnŭ	nevinnyj	
21-370	penalty|punishment	noun							pein-e|punishement			strāfe|pīn	Strafe	straf	štrof	refsing|vīti		straf	poena|damnum|noxa	castigo	punition	punizione|castigo	punição|castigo		timo'ria|pi'ni		pian|dīgal		kaznĭ	nakazanie|kara	
21-380	fine	noun							fin			buoze	Buße|Strafe	boete	geltštrof|knas	vīti|bōt		bøde	multa	multa	amende	multa	multa		prostimo		dīre|ēric			štraf	
21-390	prison|jail	noun							prisoun|gaiol-e			karkære	Gefängnis|Kerker	gevangenis	tfise|turme	myrkvastofa|fangelsi		fængsel	carcer	cárcel	prison	carcere	prisão		fila'ki		carcar		temĭnica	tjur ́ma	
21-420	murder	verb							morther			mort|manslaht	Mord	moord	mord|recixe	morð|vīg|manndrāp		mord	caedēs|nex|homicīdium	asesinar|matar	meurtre	assassinio|omcidio	assassinar		fonos|ðolofo'nia		marbad		ubijĭstvo|ubojĭ	ubijstvo	
21-430	adultery	noun							avoutri-e			ēbrechen|huor	Ehebruch	echtbreuk|overspel	nijef	hōr		ægteskabsbrud	adulterium	adulterio	adultère	adulterio	adultério		mi'xia		adaltras		prěljubodějanĭje	preljubodejanie	
21-440	rape	noun							rape			nōtnumft|nōttwanc|nōtzoc	Notzucht|Vergewaltigung	verkrachting	farg'valdikung|meanes zajn	kvennanām		voldtægt	stuprum	violación	viol	stupro|violenza carnale	violação|estupro		via'smos		forcur|sleith			iznasilovanie	
21-460	arson	noun							bernet			brant|mortbrand	Brandstiftung	brandstichting	untercindung	brenna		mordbrand	incendium	incendio premeditado	incendie volontaire	incendio doloso	incêndio culposo		embri'smos		loscad			podžog	
21-470	perjury	noun							beren fals witnesse|perjuri-e			meineit	Meineid|Falschaussage	meineed	falše švue	meineiðr|ljūgeiðr|ljūgvitni		mened	periūrium	perjurio	parjure	spergiuro	perjúrio		psevðor'kia|epior'kia		ēithech		lŭžesŭvěděnĭje	kljatvoprestuplenie|verolomstvo	
21-510	steal	verb							stelen			steln	stehlen	stelen	ganvenen			stjæle	fūrārī	robar	voler|dérober	rubare	roubar		klevo				krasti|tatĭva|kradĭba	vorovat ́|krast	
21-520	thief	noun							thef			diep	Dieb	dief	ganef			tyv	fūr	ladrón	voleur	ladro	ladrão		kleftis				tatĭ	vor	
22-110	religion	noun							religioun|feith			gloube	Religion	godsdienst	religje|das	trūa		religion	religiō	religión	religion	religione	religião		θri'skia		cretem|iress|crābud		věra	religija|vera	
22-120	God	noun							God|god			got	Gott	God	got|hašem-jisborex	goð|guð|tīvar|āss		Gud	deus	Dios	Dieu	Dio	Deus		θe'os		dia		bogŭ	bog	
22-130	temple|church	noun							temple			tempel|kirche	Tempel|Kirche	tempel|kerk	klojster|šul|šil	hof|vē		tempel	templum|aedēs	templo|iglesia	temple|église	tempio|chiesa	templo|igreja		na'os|ekli'sia		tempul		crŭky|chramŭ	xram|cerkov	
22-140	altar	noun							auter|weved			altære	Altar	altaar	alʸ'tar|mizbejex	altari|stallr		alter	āra|altāre	altar	autel	altare	altar		a'ɣia 'trapeza		altōir		oltarĭ	altar ́|prestol	
22-150	sacrifice|offering	noun							offring-e|sacrifice			opfer	Opfer	offer|offerande	korbn	blōt|tafn|fōrn		offer	sacrificium	ofrenda|sacrificio	sacrifice|offrande	sacrificio|offerta	sacrifício|oferenda		θi'sia|prosfo'ra		idbart		žrŭtva	žertva	
22-160	worship	verb							worshipen			anebeten	anbeten|verehren	aanbidden|vereren	dinen|far'getern	blōta		tilbede	venerārī|adōrāre	adorar|culto	vénérer|adorer	adorare	adorar		la'trevo		adraim		klaněti sę|pokloniti sę|čisti	poklonjat ́sja	
22-170	pray	verb							bidden|preien			beten	beten	bidden	mispalel zajn|tfile ton	biðja		bede	precārī|ōrāre	orar|rezar	prier	pregare	orar|rezar		pro'sefxome		guidim		moliti sę	molit ́sja	
22-180	priest	noun							prest			priester|ēwart|phaffe	Priester	priester	galex|rov	goði|prestr		præst	sacerdōs	cura|presbítero|sacerdote	prêtre|curé	prete	sacerdote		pa'pas|ie'reas|iero'menos		drui|sacart|cruimther		ierejĭ|čistitel'ĭ|žĭrĭcĭ|svęštenikŭ|popŭ	svjaščennik|pop	
22-190	holy|sacred	adjective							holi|sacred			heilec	heilig	heilig	hejlik	heilagr		hellig	sacer|sanctus	sagrado|santo	sacré|saint	santo|sacro	santo|sagrado		ie'ros|'aɣios		nōib		svętŭ	svjatoj	
22-220	preach	verb							prechen			bredigen	predigen	prediken	daršenen|prejdikn	predika		prædike	praedicāre	predicar	prêcher	predicare	pregar		ki'rito|'kano 'kiriɣma		pridchim		propovědati	propovedat	
22-230	bless	verb							blessen			segenen	segnen	zegenen	benčn	bleza		velsigne	benedīcere	bendecir	bénir	benedire	abençoar		evlo'ɣo		bendachaim		blagosloviti	blagoslovit	
22-240	curse	verb							cursen			vluochen	verfluchen|verwünschen	vervloeken	šeltn|šiltn	bolva|banna		forbande	exsecrārī|maledīcere	maldecir	maudire	maledire	amaldiçoar		kata'rieme|anaθema'tizo		maldachaim		klęti	prokljast ́|proklinat	
22-260	fast	verb							fasten			vasten	fasten	vasten	fastn	fasta		faste	iēiūnāre	ayunar	jeûner	digiunare	jejuar		ni'stevo		troscim		postiti	postit ́sja	
22-310	heaven	noun							heven			himel	Himmel	hemel	himl	himinn		himmel	caelum	cielo|paraíso	ciel|cieux	cielo|paradiso	céu		ura'nos|pa'raðisos		nem|rīched		nebo	nebo|raj	
22-320	hell	noun							helle			helle	Hölle	hel	genem	hel|helvīti		helvede	inferna	infierno	enfer	inferno	inferno		kolasi		ifern		adŭ|pekle	ad	
22-350	demon|evil spirit	noun							dē̌vel|demon			tiufel|unholde	Teufel|Dämon	demon	šed	djofull|troll		ond ånd	daemōn|diabolus	demonio	démon|diable	demonio|diavolo	demônio		ðemonas|'ðiavolos|sata'nas		demon		běsŭ	bes	
22-370	idol	noun							idol-e			abgot	Götze|Idol	afgod	gec	skurðgoð		afgud	īdōlum	ídolo	idole	idolo	ídolo		iðolo		idol|idal		kumirŭ	idol|kumir	
22-420	magic|witchcraft|sorcery	noun							magik-e|wicchecraft|sorcerie			zouber|zouberīe	Zauberei|Zauber|Hexerei	toverkunst|hekserij	kišef	seiðr|taufr		trolddom|magi	magica ars|magicē|magia	brujería|hechicería	magie|sorcellerie	magia|stregoneria	magia|feitiçaria		ma'ɣia|'maɣia|'mavri ma'ɣia		druidecht|aimmitecht		čari|vlŭšiba	magija|čary|čarodejstvo|volšebstvo	
22-430	sorcerer|witch	noun							wicch-e|hagge|sorceresse			hecse|zouberinne	Zauberer|Hexenmeister	heks|tovenaar|tovenares	kišef-maxer|'kišef-maxern	galdrakona|fordœða		heks|troldkvinde	sāga|striga|maga	brujo|bruja|hechicero	sorcier|sorcière	strego|strega	feiticeiro|bruxo|bruxa		maɣos|'maɣisa		ammait		věštica|vědĭma	ved ́ma|koldun ́ja|čarodejka	
22-440	fairy|elf	noun							elf|faie|fairie			feie	Fee|Elf	fee	feje|šretl	ālfr		fe|alf	nympha	hada|duende	fée	fata|folletto	fada		ne'raiða|ksoti'ko		ben sīde			feja|el ́f	
22-450	ghost|phantom	noun							gost|fantom|fantum|fantem			gespenste|getwās	Gespenst	geest|spook	ruex|opduxt	draugr|aptrganga		spøgelse	mānēs|lārva|phantasma	fantasma	fantôme|esprit|revenant	fantasma	fantasma		fadasma|'pnefma|vri'kolakas		scāl		prizrakŭ	prividenie|prizrak	
22-470	omen|portent	noun							token			zeichen	Omen|Vorzeichen	voorteken	onzog|vorcejxn|simen	heill|furða		omen|varsel	ōmen|augurium|auspicium	agüero|presagio	présage|augure	augurio|presagio	agouro|presságio		pro'minima|io'nos		cēl		znamenĭje	predznamenovanie|znak	
3-110	animal	noun							der|best-e|animal	dēor	tior|fihu	tier	Tier	dier|beest	xaje	dȳr	djur	dyr	animal|bestia|ferus	animal	animal|bête	animale	animal|bicho	zōon|tʰēr|tʰē'rion	zoo	anifail|mil	anmanda|rop|mīl	ainmhí|beithíoch	životŭ|zvěrĭ	životnoe|zver	pašu-|mṛga-
3-120	male	adjective							he|male	carl	gomelīh|man-kunt|manlīh	manlich	männlich	mannelijk|mannetje	menlex	karl-	han-|hanne	han-	mās|masculus	masculino|macho	mâle	maschio	masculino	arsēn|'arrēn	arseni'kos	gwryw	fer-|firend	fireann		samec	vṛṣa-|pum-|nāra-|puruṣa-
3-130	female	adjective							femel-e|-al-e	cwēn	wībilīh	wīplich	weiblich	vrouwelijk|wijfje|vrouwtje	vajblex	kvenn-	hon-	hun-	fēmina|fēminīna	femenino|hembra	femelle	femmina	feminino	tʰēlus	θili'kos	benyw	ban-	baineann		samka	-dhenu-|strī-|straiṇa-
3-150	livestock	noun							fe|catel	cēap|feoh|orf	fihu	vihe	Vieh	vee	fix	fē|kvikfē|būfē	kreatur|bo-skap	kreaturer	pecus	ganado	bétail	bestiame	gado	ktēnē|bo'skēmata|'probata	zoa|zoda'na	anifeiliaid|da	indile|crod|cethra	stoc|eallach|airnéis	skotŭ	skot	pašu-
3-160	pasture	noun							leswe|pastur-e|gras	lǣs	weida	weide	Weide	weide	paše	beita|bīta	bete|beta|betes-mark	græsse	pāscere|pāscuum	pradera|potrero	pâturage|pâture	pascolo	pasto|pastagem	no'mos|no'mē	vosko'topi	bugeilio|porfelaeth|porfela|porfel|porfa	ingairim|gelim	innilt|féarach	pažitĭ|pasti|pasomŭ	pastbišče	gavyūti-|gocara-
3-180	herdsman	noun							herd-e	hirde|swān	hirti	hirt|herter	Hirte	herder|veehoeder	pastex	hirðir	herde	hyrde	pāstor	pastor|vaquero	bouvier|berger|pâtre	pastore	pastor	poi'mēn|bū'kolos|ai'polos	vo'skos	bugail|cowmon|hensor	buachaill|ūgaire	buachaill|aodhaire	pastyrĭ|pastuchŭ	pastux	gopa-|pašupā-|gopāla-|pašupāla-
3-190	stable|stall	noun							stal-le|stable	steall	stal|stīga	stal	Stall	stal	štal	fjōs|stallr|stallhūs	stall	stald	stabulum	establo	étable|écurie	stalla	cocheira|estábulo	statʰ'mos	stavlos	ystabl|côr	līas	stábla	chlěvŭ	xlev|stojlo	gotra-|goṣṭha-|ašva-goṣṭha-
3-200	cattle	noun							net|rother|rotheren	hrīθer|nēat	rindir	rinder	Rinder|Rindvieh	runderen|rundvee	fix|behejmes	naut|nautfē	boskap	kvæg	bōvēs|pecus	ganado	bétail	bestiame	gado	boes	zoa|zoda'na	gwartheg|da	buar	eallach|bólacht|airnéis|buar	*govędo|nuta	skot	gāvas
3-210	bull	noun	*tauros 						bole	fearr	far|ohso	var|stier|hagen	Stier|Bulle	stier|bul	bik|buhaj	θjōrr|graðungr|boli	tjur	tyr	taurus	toro	taureau	toro	touro	tauros	tavros	tarw	tarb	tarbh	bykŭ	byk	ukṣan-|ṛṣabha-|vṛṣabha-|gaus
3-220	ox	noun	*uk(w)se ̄n- 						oxe|ster-e	oxa	ohso|stior|far	ohse	Ochse|Stier	os	oks	oxi|uxi	oxe	okse	bōs	buey	boeuf	bue	boi	būs	voði	ych|eidion|bustach	dam	damh	volŭ	vol	go-|gaus|vahata-
3-230	cow	noun							cou	cū	kuo	kuo	Kuh	koe	ku	kȳr|kū	ko	ko	bōs|vacca	vaca	vache	mucca	vaca	būs	aɣe'laða	buwch	bō|ag|ferb	bó|mart	krava	korova	go-|gaus|vašā-
3-240	calf	noun							calf	cealf	kalb	kalp	Kalb	kalf	kalb	kālfr	kalv	kalv	vitulus	becerro|ternero	veau	vitello	bezerro	moskʰos	mo'sxari	llo	lāeg	lao|gamhain	telę	telënok	vatsa-
3-250	sheep	noun							schep|blet	scēap	scāf|smale-nōz|ou	schāf	Schaf	schaap	šof|šeps	sauðr|fœr|smali	får	får	ovis	oveja	mouton	pecora	ovelha	ois|'probaton	provato	dafad	cāera|ōi|cit	caora	ovĭca	ovca	avi-|meṣa-|uraṇa-
3-260	ram	noun							ram|wether	ramm|weθer	widar|ram	wider|ram	Widder|Schafbock	ram	baran	hrūtr|veðr	bagge|vädur|gumse	vædder	ariēs	carnero|morueco	bélier	ariete|montone	carneiro	krī'os	kri'ari	hwrdd|maharen	reithe	reithe	ovĭnŭ	baran	meṣa-|uraṇa-|urabhra-|meṇḍha-
3-280	ewe	noun							eue	ēowu	ou	ouwe	Mutterschaf	ooi	šof	œr	tacka	moderfår	ovis	oveja	brebis	pecora	ovelha	ois	prova'tina	dafad|mamog	ōi|cāira|ōisc	caora	ovĭca	ovca	avi-|meṣī-|urā-|eḍaka-|uraṇī-
3-290	lamb	noun							lomb	lamb	lamb|ou	lamp	Lamm	lam	lam	lamb	lamm	lam	agnus	borrego|cordero	agneau	agnello	cordeiro	a'mnos|a'rēn	ar'ni	oen	uan|dīnu	uan	agnę|agnĭcĭ	jagnënok	barkara-|varkara-
3-320	boar	noun							bor	bār	bēr	eber|bēr	Eber	wild zwijn|beer	vald-xazer|ka'ban	goltr	galt|fargalt	orne	verrēs	jabalí	sanglier	cinghiale	barrão|varrão	kapros	aɣrio'ɣuruno	baedd|twrch	cullach	collach|torc		borov	varāha-|sūkara-
3-340	sow	noun							soue	sū|sugu	sū	sū	Sau	zeug	xazerte|lʸoxe	sȳr	sugga|so	so	sūs|scrōfa|porca	puerca|cochina|cerda	truie	troia	porca	hus	ɣu'runa	hwch	mucc|crāin	cráin	svinija	svin ́ja	sūkarī-
3-350	pig	noun							pigge	swīn|fearh	swīn|farh	varch	Schwein	varken|big	xazer	grīss	gris	gris	porcus|porcellus	cerdo|puerco|chancho	porc|cochon	maiale|porco	porco	kʰoi'ridion|'delpʰaks	ɣu'runi	mochyn	banb|orcān	muc|banbh	prasę	porosënok	sūkara-
3-360	goat	noun							got	gāt	geiz|ziga	geiz|zige	Ziege|Geiß	geit	cig|koze	geit	get	ged	capra	cabra	chèvre	capra	cabra	aiks	ka'tsika|'ɣiða	gafr	gabor	gabhar	koza	koza	aja-|ajā-|chāga-|chāgī-
3-370	he-goat	noun							bukke	bucca|hæfer	bock|ziga	bock	Bock	bok	bok|cap	hafr|bukkr	bock	buk	hircus|caper	chivo|macho cabrío	bouc	caprone	bode	tragos	traɣos	bwch	bocc	boc|pocán	kozĭlŭ	kozël	aja-|chāga-
3-380	kid	noun							kide	ticcen|hēcen	zickī|kizzī|geizzīn	zickelīn	Zicklein	geitje	cikele	kið	kid	kid	haedus	cabrito	chevreau	capretto	cabrito	eripʰos	ka'tsiki|katsi'kaki	myn	menn	meannán	kozĭlę	kozlënok	chāga-šāvaka-|aja-šāvaka-
3-410	horse	noun							hors	hors|mearh	ros|marah|pfari-frit|pfari-frīt	pfert|ros|ors	Pferd|Ross|Gaul	paard	ferd	hross|hestr|marr|jōr	häst	hest	equus	caballo	cheval	cavallo	cavalo	hippos	aloɣo|'ipos	ceffyl|march	ech|marc|capall	capall|each	konjĭ	lošad ́	ašva-|haya-
3-420	stallion	noun							staloun	stēda	reinno|scelo	schele|reine	Hengst	hengst	oger	stōðhestr|stōðhross	hingst	hingst	equus admissārius	caballo padre|semental	étalon	stallone	garanhão	hippos|o'kʰeion	epi'vitoras ipos	march|ystalwyn	cullach	stail		žerebec	ašva-|marya-|bījāšva-
3-440	mare	noun							mere	mere	marha	merhe	Stute|Mähre	merrie	škape|klʸače	merr|hross	sto|märr	hoppe	equa	yegua	jument	giumenta	égua	hippos	fo'raða	caseg	lāir	láir	kobyla	kobyla	ašvā-|vaḍabā-
3-450	foal|colt	noun							fole|colt	fola|colt	folo|fulī	vole|vülīn	Fohlen	veulen	lošik	foli|fyl	föl|fåle	føl	pullus|eculus	potro|potrillo	poulain	puledro	potro	pōlos	pu'lari	ebol	serrach	searrach	žrěbę	žerebënok	kišora-|ašva-šāva-
3-460	ass|donkey	noun							asse	assa|esol	esil	esel	Esel	ezel	ejzl	asni	åsna	æsel	asinus	asno|burro	âne	asino	asno|burro	onos	ɣai'ðuri|'ɣaiðaros	asyn	asan	asal	osilŭ	osël	gardabha-|rāsabha-
3-470	mule	noun							mul-e	mūl	mūl	mūl	Maultier|Maulesel	muilezel	mojlejzl	mūll	mul-åsna	muldyr|mulæsel	mūlus	mulo|mula	mulet	mulo	mulo|mula	hē'mionos	mu'lari	mul	mūl	miúil	mĭskŭ	mul	ašvatara-|ašvatarī-
